2623,p2623,993.57
2624,p2624,27.25
2625,p2625,554.75
2626,p2626,393.8
2627,p2627,765.94
2628,p2628,380.14
2629,p2629,527.71
2630,p2630,378.27
2631,p2631,143.94
2632,p2632,396.38
2633,p2633,473.2
2634,p2634,432.37
2635,p2635,99.89
2636,p2636,891.72
2637,p2637,303.2
2638,p2638,292.82
2639,p2639,157.71
2640,p2640,803.52
2641,p2641,245.38
2642,p2642,792.32
2643,p2643,6.44
2644,p2644,128.89
2645,p2645,974.8
2646,p2646,246.04
2647,p2647,598.25
2648,p2648,738.52
2649,p2649,500.41
2650,p2650,151.1
2651,p2651,898.64
2652,p2652,143.04
2653,p2653,59.88
2654,p2654,613.05
2655,p2655,182.5
2656,p2656,799.12
2657,p2657,48.76
2658,p2658,349.37
2659,p2659,308.29
2660,p2660,266.1
2661,p2661,511.91
2662,p2662,739.27
2663,p2663,380.69
2664,p2664,759.16
2665,p2665,230.73
2666,p2666,429.44
2667,p2667,362.67
2668,p2668,177.71
2669,p2669,887.27
2670,p2670,91.92
2671,p2671,484.33
2672,p2672,958.52
2673,p2673,372.4
2674,p2674,366.25
2675,p2675,263.4
2676,p2676,203.03
2677,p2677,563.65
2678,p2678,639.44
2679,p2679,445.44
2680,p2680,396.04
2681,p2681,416.86
2682,p2682,914.41
2683,p2683,866.12
2684,p2684,511.17
2685,p2685,800.82
2686,p2686,189.36
2687,p2687,563.1
2688,p2688,20.73
2689,p2689,913.68
2690,p2690,889.01
2691,p2691,751.34
2692,p2692,543.13
2693,p2693,223.59
2694,p2694,765.16
2695,p2695,440.25
2696,p2696,919.41
2697,p2697,904.36
2698,p2698,34.71
2699,p2699,187.24
2700,p2700,840.52
2701,p2701,594.2
2702,p2702,16.93
2703,p2703,982.37
2704,p2704,300.25
2705,p2705,999.51
2706,p2706,865.87
2707,p2707,123.63
2708,p2708,826.28
2709,p2709,672.15
2710,p2710,70.83
2711,p2711,152.77
2712,p2712,93.11
2713,p2713,581.77
2714,p2714,301.78
2715,p2715,747.85
2716,p2716,555.13
2717,p2717,874.82
2718,p2718,507.78
2719,p2719,349.41
2720,p2720,616.73
2721,p2721,722.85
2722,p2722,555.11
2723,p2723,816.74
2724,p2724,834.35
2725,p2725,535.19
2726,p2726,376.09
2727,p2727,233.3
2728,p2728,416.54
2729,p2729,32.62
2730,p2730,903.48
2731,p2731,682.39
2732,p2732,461.46
2733,p2733,443.87
2734,p2734,926.27
2735,p2735,606.04
2736,p2736,564.58
2737,p2737,432.7
2738,p2738,860.52
2739,p2739,550.38
2740,p2740,277.36
2741,p2741,422.05
2742,p2742,357.72
2743,p2743,266.26
2744,p2744,45.92
2745,p2745,673.29
2746,p2746,399.89
2747,p2747,935.59
2748,p2748,298.28
2749,p2749,664.62
2750,p2750,409.1
2751,p2751,383.2
2752,p2752,667.11
2753,p2753,952.29
2754,p2754,235.38
2755,p2755,980.87
2756,p2756,923.02
2757,p2757,320.15
2758,p2758,269.13
2759,p2759,483.48
2760,p2760,580.66
2761,p2761,343.4
2762,p2762,570.51
2763,p2763,180.35
2764,p2764,499.26
2765,p2765,127.41
2766,p2766,167.1
2767,p2767,276.77
2768,p2768,240.04
2769,p2769,850.37
2770,p2770,521.19
2771,p2771,420.57
2772,p2772,104.68
2773,p2773,740.74
2774,p2774,748.74
2775,p2775,353.95
2776,p2776,359.41
2777,p2777,303.37
2778,p2778,23.63
2779,p2779,115.47
2780,p2780,323.69
2781,p2781,521.67
2782,p2782,776.73
2783,p2783,173.49
2784,p2784,394.29
2785,p2785,991.28
2786,p2786,499.61
2787,p2787,498.17
2788,p2788,496.06
2789,p2789,83.07
2790,p2790,633.51
2791,p2791,315.5
2792,p2792,634.14
2793,p2793,112.24
2794,p2794,677.32
2795,p2795,330.45
2796,p2796,715.06
2797,p2797,340.09
2798,p2798,810.25
2799,p2799,45.99
2800,p2800,147.06
2801,p2801,520.78
2802,p2802,838.18
2803,p2803,345.94
2804,p2804,883.73
2805,p2805,923.98
2806,p2806,282.93
2807,p2807,695.17
2808,p2808,838.78
2809,p2809,62.13
2810,p2810,726.63
2811,p2811,353.29
2812,p2812,352.95
2813,p2813,783.42
2814,p2814,121.41
2815,p2815,664
2816,p2816,674.93
2817,p2817,319.14
2818,p2818,591.59
2819,p2819,581.03
2820,p2820,91.81
2821,p2821,290.25
2822,p2822,176.98
2823,p2823,239.93
2824,p2824,339.85
2825,p2825,647.78
2826,p2826,474.39
2827,p2827,688.6
2828,p2828,531.63
2829,p2829,410.04
2830,p2830,0.84
2831,p2831,252.35
2832,p2832,267
2833,p2833,714.9
2834,p2834,548.11
2835,p2835,412.13
2836,p2836,929.38
2837,p2837,515.86
2838,p2838,489.37
2839,p2839,485.16
2840,p2840,707.33
2841,p2841,355.59
2842,p2842,474.18
2843,p2843,574.7
2844,p2844,861.06
2845,p2845,954.41
2846,p2846,737.33
2847,p2847,948.49
2848,p2848,470.04
2849,p2849,131.58
2850,p2850,343.24
2851,p2851,181.02
2852,p2852,354.11
2853,p2853,302.9
2854,p2854,14.05
2855,p2855,642.65
2856,p2856,671.41
2857,p2857,778.37
2858,p2858,497.4
2859,p2859,620.66
2860,p2860,445.1
2861,p2861,323.97
2862,p2862,895.38
2863,p2863,262.91
2864,p2864,431.4
2865,p2865,675.68
2866,p2866,496.35
2867,p2867,871.31
2868,p2868,70.39
2869,p2869,465.18
2870,p2870,853.85
2871,p2871,702.36
2872,p2872,413.21
2873,p2873,460.5
2874,p2874,721.22
2875,p2875,739.67
2876,p2876,956.57
2877,p2877,256.27
2878,p2878,408.73
2879,p2879,803.56
2880,p2880,936.64
2881,p2881,629.14
2882,p2882,743.98
2883,p2883,983.85
2884,p2884,295.87
2885,p2885,347.31
2886,p2886,108.44
2887,p2887,403.68
2888,p2888,743.37
2889,p2889,128.78
2890,p2890,912.06
2891,p2891,963.31
2892,p2892,448.75
2893,p2893,413.31
2894,p2894,657.01
2895,p2895,7.65
2896,p2896,308.9
2897,p2897,135.25
2898,p2898,295.59
2899,p2899,913.01
2900,p2900,121.04
2901,p2901,165.68
2902,p2902,145.04
2903,p2903,550.68
2904,p2904,130.82
2905,p2905,671.93
2906,p2906,773.82
2907,p2907,716.61
2908,p2908,77.17
2909,p2909,840.75
2910,p2910,717.5
2911,p2911,958.28
2912,p2912,278.48
2913,p2913,773.68
2914,p2914,942.19
2915,p2915,559.73
2916,p2916,311.23
2917,p2917,427.73
2918,p2918,32.81
2919,p2919,800.99
2920,p2920,602.03
2921,p2921,134.21
2922,p2922,576.15
2923,p2923,738.64
2924,p2924,540.63
2925,p2925,340.73
2926,p2926,580.28
2927,p2927,360.38
2928,p2928,156.43
2929,p2929,143.03
2930,p2930,921.85
2931,p2931,855.47
2932,p2932,137.58
2933,p2933,512.15
2934,p2934,619.43
2935,p2935,840.27
2936,p2936,644.53
2937,p2937,430.85
2938,p2938,525.36
2939,p2939,260.77
2940,p2940,282.13
2941,p2941,474.54
2942,p2942,302.82
2943,p2943,185.4
2944,p2944,162.26
2945,p2945,18.73
2946,p2946,107.98
2947,p2947,85.53
2948,p2948,803.15
2949,p2949,641.76
2950,p2950,650.45
2951,p2951,554.5
2952,p2952,293.52
2953,p2953,345.15
2954,p2954,288.12
2955,p2955,901.83
2956,p2956,957.91
2957,p2957,166.63
2958,p2958,844.74
2959,p2959,781.85
2960,p2960,136.35
2961,p2961,877.34
2962,p2962,906.25
2963,p2963,488.62
2964,p2964,572.71
2965,p2965,812.9
2966,p2966,601.73
2967,p2967,142.94
2968,p2968,647.72
2969,p2969,572.66
2970,p2970,78.7
2971,p2971,784.03
2972,p2972,896.4
2973,p2973,219.31
2974,p2974,811.33
2975,p2975,323.34
2976,p2976,686.29
2977,p2977,182.93
2978,p2978,296.47
2979,p2979,784.26
2980,p2980,165.65
2981,p2981,367.46
2982,p2982,184.67
2983,p2983,417.03
2984,p2984,987.69
2985,p2985,221.41
2986,p2986,36.03
2987,p2987,572.59
2988,p2988,808.91
2989,p2989,129.51
2990,p2990,84.12
2991,p2991,109.21
2992,p2992,504.55
2993,p2993,173.91
2994,p2994,290.08
2995,p2995,813.22
2996,p2996,770.13
2997,p2997,724.58
2998,p2998,1.18
2999,p2999,365.22
3000,p3000,511.66
3001,p3001,455.07
3002,p3002,701.01
3003,p3003,216.12
3004,p3004,597.85
3005,p3005,400.52
3006,p3006,261.2
3007,p3007,901.42
3008,p3008,942.13
3009,p3009,521.35
3010,p3010,46.5
3011,p3011,386.51
3012,p3012,279.17
3013,p3013,8.81
3014,p3014,194.59
3015,p3015,718.1
3016,p3016,459.41
3017,p3017,117.57
3018,p3018,464.01
3019,p3019,552.62
3020,p3020,597.31
3021,p3021,774.8
3022,p3022,571.09
3023,p3023,998.98
3024,p3024,538.49
3025,p3025,308.37
3026,p3026,245.82
3027,p3027,476.07
3028,p3028,625.07
3029,p3029,249.58
3030,p3030,928.8
3031,p3031,927.86
3032,p3032,650.58
3033,p3033,203.89
3034,p3034,559.05
3035,p3035,513.94
3036,p3036,113.73
3037,p3037,372.61
3038,p3038,146.21
3039,p3039,191.06
3040,p3040,716.59
3041,p3041,810.11
3042,p3042,897.57
3043,p3043,826.91
3044,p3044,55.66
3045,p3045,434.24
3046,p3046,316.89
3047,p3047,375.59
3048,p3048,629.19
3049,p3049,239.62
3050,p3050,986.4
3051,p3051,809.93
3052,p3052,591.35
3053,p3053,699.81
3054,p3054,502.03
3055,p3055,160.96
3056,p3056,54.15
3057,p3057,559.84
3058,p3058,482.69
3059,p3059,848.9
3060,p3060,59.53
3061,p3061,307.12
3062,p3062,698.92
3063,p3063,977.87
3064,p3064,303.86
3065,p3065,845.86
3066,p3066,178.91
3067,p3067,442.76
3068,p3068,441.28
3069,p3069,895.39
3070,p3070,122.53
3071,p3071,731.12
3072,p3072,350.61
3073,p3073,355.87
3074,p3074,761.35
3075,p3075,923.93
3076,p3076,486.97
3077,p3077,378.43
3078,p3078,531.35
3079,p3079,311.14
3080,p3080,259.12
3081,p3081,809.01
3082,p3082,521.84
3083,p3083,823.62
3084,p3084,669.36
3085,p3085,147.68
3086,p3086,305.23
3087,p3087,168.1
3088,p3088,61.92
3089,p3089,341.72
3090,p3090,239.79
3091,p3091,478.26
3092,p3092,469.43
3093,p3093,863.98
3094,p3094,783.37
3095,p3095,836.02
3096,p3096,496.98
3097,p3097,281.15
3098,p3098,812.72
3099,p3099,251.43
3100,p3100,304.63
3101,p3101,703.76
3102,p3102,555.76
3103,p3103,258.79
3104,p3104,448.23
3105,p3105,555.57
3106,p3106,134.83
3107,p3107,470.4
3108,p3108,119.51
3109,p3109,825.25
3110,p3110,351.15
3111,p3111,188.36
3112,p3112,964.19
3113,p3113,15.4
3114,p3114,933.41
3115,p3115,795.87
3116,p3116,27.34
3117,p3117,57.6
3118,p3118,233.7
3119,p3119,867.16
3120,p3120,473.71
3121,p3121,123.14
3122,p3122,985.81
3123,p3123,227.34
3124,p3124,511.65
3125,p3125,764.48
3126,p3126,617.05
3127,p3127,897
3128,p3128,584.6
3129,p3129,632.21
3130,p3130,666.06
3131,p3131,720.94
3132,p3132,215.46
3133,p3133,810.72
3134,p3134,930.95
3135,p3135,259.59
3136,p3136,691.61
3137,p3137,988.13
3138,p3138,135.1
3139,p3139,584.23
3140,p3140,671.58
3141,p3141,386.31
3142,p3142,439.47
3143,p3143,92.61
3144,p3144,885.86
3145,p3145,369.11
3146,p3146,843.81
3147,p3147,256.37
3148,p3148,845.43
3149,p3149,107.63
3150,p3150,227.71
3151,p3151,535.05
3152,p3152,550.28
3153,p3153,845.13
3154,p3154,738.81
3155,p3155,246.14
3156,p3156,664.89
3157,p3157,308.84
3158,p3158,302.88
3159,p3159,340.56
3160,p3160,610.01
3161,p3161,45.12
3162,p3162,813.97
3163,p3163,958.71
3164,p3164,535.88
3165,p3165,658.66
3166,p3166,515.94
3167,p3167,874.14
3168,p3168,842.86
3169,p3169,95.26
3170,p3170,653.83
3171,p3171,159.24
3172,p3172,499.02
3173,p3173,107.03
3174,p3174,129.57
3175,p3175,609.92
3176,p3176,678.06
3177,p3177,671.93
3178,p3178,35.26
3179,p3179,576.49
3180,p3180,44.04
3181,p3181,134.6
3182,p3182,217.29
3183,p3183,576.44
3184,p3184,11.5
3185,p3185,615.45
3186,p3186,614.64
3187,p3187,285.3
3188,p3188,680.36
3189,p3189,474.74
3190,p3190,160.06
3191,p3191,906.12
3192,p3192,127.66
3193,p3193,140.45
3194,p3194,341.66
3195,p3195,823.04
3196,p3196,208.03
3197,p3197,86.34
3198,p3198,341.02
3199,p3199,145.41
3200,p3200,592.51
3201,p3201,994.48
3202,p3202,710.62
3203,p3203,879.35
3204,p3204,341.47
3205,p3205,433.88
3206,p3206,514.48
3207,p3207,340
3208,p3208,671.94
3209,p3209,760.58
3210,p3210,900.88
3211,p3211,200.96
3212,p3212,732.15
3213,p3213,314.7
3214,p3214,436.98
3215,p3215,428.7
3216,p3216,833.71
3217,p3217,787.29
3218,p3218,918.82
3219,p3219,104.8
3220,p3220,497.24
3221,p3221,452.32
3222,p3222,908.26
3223,p3223,68.18
3224,p3224,54.98
3225,p3225,65.99
3226,p3226,840.83
3227,p3227,294.05
3228,p3228,786.41
3229,p3229,283.24
3230,p3230,460.54
3231,p3231,695.98
3232,p3232,880.11
3233,p3233,833.27
3234,p3234,439.26
3235,p3235,928.21
3236,p3236,747.62
3237,p3237,493.18
3238,p3238,113.76
3239,p3239,475.01
3240,p3240,435.55
3241,p3241,645.61
3242,p3242,724.92
3243,p3243,224.26
3244,p3244,665.14
3245,p3245,237.8
3246,p3246,165.55
3247,p3247,356.57
3248,p3248,578.03
3249,p3249,980.26
3250,p3250,651.91
3251,p3251,477.06
3252,p3252,11.79
3253,p3253,369.4
3254,p3254,331.39
3255,p3255,459.31
3256,p3256,387.78
3257,p3257,817.1
3258,p3258,47.53
3259,p3259,435.64
3260,p3260,85.81
3261,p3261,655.48
3262,p3262,908.54
3263,p3263,482.8
3264,p3264,49.3
3265,p3265,730.9
3266,p3266,265.37
3267,p3267,10.77
3268,p3268,368.96
3269,p3269,955.06
3270,p3270,654.23
3271,p3271,810.23
3272,p3272,292.12
3273,p3273,541.84
3274,p3274,146.33
3275,p3275,460.13
3276,p3276,41.4
3277,p3277,279.59
3278,p3278,96.83
3279,p3279,397.11
3280,p3280,638.82
3281,p3281,701.38
3282,p3282,602.5
3283,p3283,280.32
3284,p3284,148.94
3285,p3285,703.9
3286,p3286,554.32
3287,p3287,921.7
3288,p3288,195.21
3289,p3289,2.77
3290,p3290,487.07
3291,p3291,42.47
3292,p3292,347.04
3293,p3293,218.75
3294,p3294,958.65
3295,p3295,531.62
3296,p3296,310.78
3297,p3297,873.94
3298,p3298,742.39
3299,p3299,411.59
3300,p3300,731.29
3301,p3301,624.54
3302,p3302,582.71
3303,p3303,743.51
3304,p3304,184.12
3305,p3305,835.08
3306,p3306,924.88
3307,p3307,286.16
3308,p3308,940.04
3309,p3309,694.96
3310,p3310,422.37
3311,p3311,797.27
3312,p3312,622.2
3313,p3313,937.42
3314,p3314,132.68
3315,p3315,442.51
3316,p3316,356.88
3317,p3317,151.16
3318,p3318,503.06
3319,p3319,655.91
3320,p3320,370.46
3321,p3321,160.21
3322,p3322,515.62
3323,p3323,647.96
3324,p3324,475.65
3325,p3325,577.33
3326,p3326,823.84
3327,p3327,301.05
3328,p3328,762.02
3329,p3329,711.72
3330,p3330,587.42
3331,p3331,471.39
3332,p3332,583.95
3333,p3333,582.14
3334,p3334,225.47
3335,p3335,503.57
3336,p3336,618.53
3337,p3337,45.54
3338,p3338,938.06
3339,p3339,856.09
3340,p3340,590.75
3341,p3341,564.18
3342,p3342,296.71
3343,p3343,691.29
3344,p3344,536.35
3345,p3345,404.05
3346,p3346,604.92
3347,p3347,587.26
3348,p3348,794.54
3349,p3349,80.48
3350,p3350,395.33
3351,p3351,13.78
3352,p3352,705.82
3353,p3353,500.33
3354,p3354,567.18
3355,p3355,974.15
3356,p3356,747.83
3357,p3357,169.79
3358,p3358,189.8
3359,p3359,634.29
3360,p3360,578.24
3361,p3361,142.22
3362,p3362,580.49
3363,p3363,310.05
3364,p3364,885.69
3365,p3365,545.58
3366,p3366,861.38
3367,p3367,257.75
3368,p3368,38.68
3369,p3369,491.29
3370,p3370,692.43
3371,p3371,195.39
3372,p3372,580.42
3373,p3373,563.67
3374,p3374,965.13
3375,p3375,624.81
3376,p3376,96.96
3377,p3377,386.77
3378,p3378,959.31
3379,p3379,36.73
3380,p3380,166.95
3381,p3381,66.26
3382,p3382,821.3
3383,p3383,171.18
3384,p3384,201.86
3385,p3385,54.92
3386,p3386,693.75
3387,p3387,246.83
3388,p3388,188.57
3389,p3389,933.76
3390,p3390,475.04
3391,p3391,302.64
3392,p3392,652.46
3393,p3393,455.57
3394,p3394,940.96
3395,p3395,399.02
3396,p3396,824.83
3397,p3397,270.92
3398,p3398,621.64
3399,p3399,112.07
3400,p3400,180.84
3401,p3401,861.25
3402,p3402,382.57
3403,p3403,901.96
3404,p3404,297.47
3405,p3405,870.63
3406,p3406,910.14
3407,p3407,785.11
3408,p3408,674.12
3409,p3409,379.8
3410,p3410,187.48
3411,p3411,749.89
3412,p3412,700.08
3413,p3413,436.27
3414,p3414,843.17
3415,p3415,259.97
3416,p3416,605.58
3417,p3417,900.19
3418,p3418,691.72
3419,p3419,202.07
3420,p3420,955.91
3421,p3421,236.05
3422,p3422,213.3
3423,p3423,939.39
3424,p3424,399.17
3425,p3425,266.19
3426,p3426,604.58
3427,p3427,526.71
3428,p3428,267.5
3429,p3429,942.46
3430,p3430,80.32
3431,p3431,910.58
3432,p3432,563.21
3433,p3433,570.02
3434,p3434,487.27
3435,p3435,901.18
3436,p3436,608.03
3437,p3437,263.13
3438,p3438,201.3
3439,p3439,887.27
3440,p3440,623.4
3441,p3441,409.02
3442,p3442,315.15
3443,p3443,138.81
3444,p3444,791.21
3445,p3445,438.75
3446,p3446,610.01
3447,p3447,479.56
3448,p3448,180.41
3449,p3449,974.53
3450,p3450,726.43
3451,p3451,370.92
3452,p3452,535.68
3453,p3453,788.54
3454,p3454,731.18
3455,p3455,404.46
3456,p3456,625.5
3457,p3457,696
3458,p3458,964.83
3459,p3459,419.19
3460,p3460,48.57
3461,p3461,908.62
3462,p3462,244.72
3463,p3463,108.69
3464,p3464,540.17
3465,p3465,752.84
3466,p3466,907.59
3467,p3467,687.29
3468,p3468,193.66
3469,p3469,558.71
3470,p3470,966.98
3471,p3471,376.06
3472,p3472,980.93
3473,p3473,9.56
3474,p3474,305.52
3475,p3475,78.52
3476,p3476,240
3477,p3477,651.48
3478,p3478,157.05
3479,p3479,728.09
3480,p3480,751.65
3481,p3481,903.86
3482,p3482,433.17
3483,p3483,899.2
3484,p3484,635.3
3485,p3485,608.74
3486,p3486,311.26
3487,p3487,828.36
3488,p3488,68.68
3489,p3489,864.27
3490,p3490,482.18
3491,p3491,908.12
3492,p3492,660.73
3493,p3493,149.94
3494,p3494,200.58
3495,p3495,226.56
3496,p3496,736.77
3497,p3497,982.83
3498,p3498,379.03
3499,p3499,282.66
3500,p3500,832.07
3501,p3501,417.79
3502,p3502,903.85
3503,p3503,995.74
3504,p3504,430.14
3505,p3505,65.07
3506,p3506,275.18
3507,p3507,913.38
3508,p3508,912.98
3509,p3509,48.23
3510,p3510,781.04
3511,p3511,399.26
3512,p3512,393.24
3513,p3513,900.01
3514,p3514,455.48
3515,p3515,262.75
3516,p3516,740.54
3517,p3517,552.46
3518,p3518,257.36
3519,p3519,47.31
3520,p3520,533.54
3521,p3521,923.65
3522,p3522,579.57
3523,p3523,445.65
3524,p3524,702.56
3525,p3525,360.23
3526,p3526,28.84
3527,p3527,5.82
3528,p3528,406.55
3529,p3529,446.94
3530,p3530,752.7
3531,p3531,204.98
3532,p3532,819.58
3533,p3533,545.36
3534,p3534,519.61
3535,p3535,730.95
3536,p3536,686.82
3537,p3537,812.42
3538,p3538,400.93
3539,p3539,954.44
3540,p3540,198.19
3541,p3541,244.2
3542,p3542,544.33
3543,p3543,143.16
3544,p3544,553.54
3545,p3545,784.04
3546,p3546,968.74
3547,p3547,882.48
3548,p3548,387.65
3549,p3549,25.7
3550,p3550,52.22
3551,p3551,504.55
3552,p3552,693.32
3553,p3553,4.39
3554,p3554,916.95
3555,p3555,687.01
3556,p3556,51.45
3557,p3557,630.54
3558,p3558,150.8
3559,p3559,544.31
3560,p3560,779.15
3561,p3561,349.08
3562,p3562,307.39
3563,p3563,368.48
3564,p3564,821.53
3565,p3565,941.46
3566,p3566,577.81
3567,p3567,702.25
3568,p3568,233.74
3569,p3569,995.6
3570,p3570,460.31
3571,p3571,360.58
3572,p3572,544.45
3573,p3573,870.72
3574,p3574,51.33
3575,p3575,393.46
3576,p3576,989.88
3577,p3577,500.91
3578,p3578,322.56
3579,p3579,265.75
3580,p3580,159.65
3581,p3581,828.96
3582,p3582,497.7
3583,p3583,759.62
3584,p3584,439.41
3585,p3585,214.95
3586,p3586,317.84
3587,p3587,464.47
3588,p3588,803.54
3589,p3589,208.39
3590,p3590,527.68
3591,p3591,589.58
3592,p3592,276.66
3593,p3593,864.76
3594,p3594,132.25
3595,p3595,784.12
3596,p3596,514.35
3597,p3597,604.35
3598,p3598,239.99
3599,p3599,158.56
3600,p3600,640.94
3601,p3601,667.68
3602,p3602,983.39
3603,p3603,105.11
3604,p3604,812.47
3605,p3605,326.82
3606,p3606,924.69
3607,p3607,595.77
3608,p3608,82.2
3609,p3609,795.3
3610,p3610,732.38
3611,p3611,561.95
3612,p3612,981.9
3613,p3613,439.25
3614,p3614,965.08
3615,p3615,948.31
3616,p3616,643.1
3617,p3617,228.44
3618,p3618,346.96
3619,p3619,806.44
3620,p3620,385.37
3621,p3621,405.43
3622,p3622,325.83
3623,p3623,548.78
3624,p3624,928.51
3625,p3625,440.07
3626,p3626,788.09
3627,p3627,452.98
3628,p3628,939.74
3629,p3629,746.17
3630,p3630,938.91
3631,p3631,218.44
3632,p3632,604.5
3633,p3633,67.63
3634,p3634,549.02
3635,p3635,418.91
3636,p3636,1.38
3637,p3637,310.67
3638,p3638,490.36
3639,p3639,373.33
3640,p3640,782.84
3641,p3641,385.3
3642,p3642,336.66
3643,p3643,229.05
3644,p3644,806.31
3645,p3645,159.89
3646,p3646,653.9
3647,p3647,657.36
3648,p3648,259.6
3649,p3649,869.44
3650,p3650,480.4
3651,p3651,40.34
3652,p3652,779.2
3653,p3653,62.6
3654,p3654,102.79
3655,p3655,678.1
3656,p3656,537.61
3657,p3657,428.1
3658,p3658,464.58
3659,p3659,865.08
3660,p3660,602.41
3661,p3661,720.39
3662,p3662,966.42
3663,p3663,751.47
3664,p3664,968.87
3665,p3665,466.56
3666,p3666,72.81
3667,p3667,444.07
3668,p3668,593.76
3669,p3669,499.97
3670,p3670,76.13
3671,p3671,973.39
3672,p3672,676.25
3673,p3673,19.25
3674,p3674,424.53
3675,p3675,45.13
3676,p3676,484.89
3677,p3677,20.15
3678,p3678,5.68
3679,p3679,134.26
3680,p3680,200.26
3681,p3681,783.55
3682,p3682,911.44
3683,p3683,123.44
3684,p3684,417.36
3685,p3685,174.73
3686,p3686,763.38
3687,p3687,611.9
3688,p3688,361.23
3689,p3689,934.91
3690,p3690,371.13
3691,p3691,105.36
3692,p3692,527.07
3693,p3693,333.67
3694,p3694,371.76
3695,p3695,870.36
3696,p3696,831.84
3697,p3697,840.35
3698,p3698,525.33
3699,p3699,606.64
3700,p3700,945.93
3701,p3701,842.79
3702,p3702,80.04
3703,p3703,240.5
3704,p3704,267.64
3705,p3705,401.57
3706,p3706,935.11
3707,p3707,8.71
3708,p3708,898.26
3709,p3709,425.45
3710,p3710,809.39
3711,p3711,376.57
3712,p3712,373.97
3713,p3713,289.87
3714,p3714,644.83
3715,p3715,115.17
3716,p3716,7.1
3717,p3717,812.65
3718,p3718,399.11
3719,p3719,561.83
3720,p3720,508.93
3721,p3721,100.69
3722,p3722,908.36
3723,p3723,856.77
3724,p3724,334.39
3725,p3725,869.06
3726,p3726,293.46
3727,p3727,469.31
3728,p3728,109.22
3729,p3729,476.8
3730,p3730,743.95
3731,p3731,753.55
3732,p3732,56.52
3733,p3733,407.72
3734,p3734,7.81
3735,p3735,956.93
3736,p3736,983.65
3737,p3737,458.04
3738,p3738,468.89
3739,p3739,87.49
3740,p3740,49.1
3741,p3741,850.41
3742,p3742,314.09
3743,p3743,447.15
3744,p3744,71.65
3745,p3745,493.35
3746,p3746,9.06
3747,p3747,118.1
3748,p3748,367.59
3749,p3749,653.2
3750,p3750,776.53
3751,p3751,514.46
3752,p3752,49.34
3753,p3753,955
3754,p3754,299.63
3755,p3755,222.22
3756,p3756,581.75
3757,p3757,429.67
3758,p3758,406.92
3759,p3759,950.57
3760,p3760,8.07
3761,p3761,258.74
3762,p3762,61.49
3763,p3763,722.19
3764,p3764,746.67
3765,p3765,411.15
3766,p3766,975.78
3767,p3767,719.05
3768,p3768,856.05
3769,p3769,265.84
3770,p3770,163.47
3771,p3771,236.66
3772,p3772,931
3773,p3773,278.91
3774,p3774,390.82
3775,p3775,427.84
3776,p3776,692.27
3777,p3777,554.72
3778,p3778,486.33
3779,p3779,896.54
3780,p3780,176.91
3781,p3781,714.03
3782,p3782,837.01
3783,p3783,303.32
3784,p3784,670.37
3785,p3785,859.39
3786,p3786,199.09
3787,p3787,650.8
3788,p3788,666.6
3789,p3789,465.53
3790,p3790,415.4
3791,p3791,899.95
3792,p3792,734.32
3793,p3793,479.49
3794,p3794,208.78
3795,p3795,324.16
3796,p3796,305.63
3797,p3797,333.52
3798,p3798,995.23
3799,p3799,973.41
3800,p3800,957.19
3801,p3801,986.97
3802,p3802,564.45
3803,p3803,16.57
3804,p3804,842.04
3805,p3805,346.18
3806,p3806,743.65
3807,p3807,830.7
3808,p3808,535.29
3809,p3809,887.99
3810,p3810,54.72
3811,p3811,237.3
3812,p3812,145.49
3813,p3813,561.8
3814,p3814,601.29
3815,p3815,891.52
3816,p3816,969.57
3817,p3817,551.28
3818,p3818,83.6
3819,p3819,633.46
3820,p3820,904.1
3821,p3821,504.85
3822,p3822,770.31
3823,p3823,718.35
3824,p3824,578.08
3825,p3825,494.87
3826,p3826,816.17
3827,p3827,930.19
3828,p3828,851.41
3829,p3829,801.17
3830,p3830,35.67
3831,p3831,75.03
3832,p3832,641.67
3833,p3833,480.71
3834,p3834,615.01
3835,p3835,950.58
3836,p3836,20.14
3837,p3837,929.73
3838,p3838,638.11
3839,p3839,298.11
3840,p3840,954.96
3841,p3841,334.73
3842,p3842,404.43
3843,p3843,347.88
3844,p3844,594.25
3845,p3845,373.23
3846,p3846,135.43
3847,p3847,292.36
3848,p3848,432.06
3849,p3849,820.97
3850,p3850,823.91
3851,p3851,476.9
3852,p3852,909.61
3853,p3853,516.16
3854,p3854,887.29
3855,p3855,158.54
3856,p3856,483.94
3857,p3857,803.56
3858,p3858,126.93
3859,p3859,34.11
3860,p3860,506.26
3861,p3861,799.06
3862,p3862,688.29
3863,p3863,90.02
3864,p3864,72.88
3865,p3865,613.18
3866,p3866,794.44
3867,p3867,381.92
3868,p3868,377.9
3869,p3869,416.22
3870,p3870,213.68
3871,p3871,915.08
3872,p3872,732.32
3873,p3873,573.03
3874,p3874,791.32
3875,p3875,179.81
3876,p3876,222.56
3877,p3877,977.52
3878,p3878,815.32
3879,p3879,394.6
3880,p3880,172.61
3881,p3881,715.51
3882,p3882,851.7
3883,p3883,419
3884,p3884,773.36
3885,p3885,308.3
3886,p3886,619.67
3887,p3887,521.66
3888,p3888,620.58
3889,p3889,385.39
3890,p3890,314.61
3891,p3891,577.12
3892,p3892,541.86
3893,p3893,61.23
3894,p3894,705.81
3895,p3895,209.94
3896,p3896,443.06
